Is this a test run?  False
Is this a full build?  True
5198 metadata files located
No previous metadata detected. Downloading metadata
Downloading began at  Fri May  6 13:35:37 2016
2016-05-06 13:37:09 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/086/OMI-Aura_L2-OMMYDCLD_2007m0327t1757-o14351_v003-2015m0102t144724.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2007m0327t1757-o14351_v003-2015m0102t144724.he5.xml" [1]
2016-05-06 13:37:09 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/116/OMI-Aura_L2-OMMYDCLD_2008m0425t1555-o20102_v003-2015m0113t015550.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0425t1555-o20102_v003-2015m0113t015550.he5.xml" [1]
2016-05-06 13:37:09 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/299/OMI-Aura_L2-OMMYDCLD_2013m1026t1623-o49373_v003-2015m0227t093139.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2013m1026t1623-o49373_v003-2015m0227t093139.he5.xml" [1]
2016-05-06 13:37:09 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/137/OMI-Aura_L2-OMMYDCLD_2010m0517t1735-o31054_v003-2015m0129t215311.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m0517t1735-o31054_v003-2015m0129t215311.he5.xml" [1]
2016-05-06 13:37:09 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/082/OMI-Aura_L2-OMMYDCLD_2008m0322t1744-o19608_v003-2015m0112t082732.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0322t1744-o19608_v003-2015m0112t082732.he5.xml" [1]
2016-05-06 13:37:09 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/248/OMI-Aura_L2-OMMYDCLD_2008m0904t1708-o22025_v003-2015m0115t104401.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0904t1708-o22025_v003-2015m0115t104401.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/241/OMI-Aura_L2-OMMYDCLD_2007m0829t1600-o16607_v003-2015m0107t103006.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0829t1600-o16607_v003-2015m0107t103006.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/026/OMI-Aura_L2-OMMYDCLD_2005m0126t1644-o02846_v003-2014m1212t173008.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m0126t1644-o02846_v003-2014m1212t173008.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/343/OMI-Aura_L2-OMMYDCLD_2010m1209t1734-o34054_v003-2015m0203t135759.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m1209t1734-o34054_v003-2015m0203t135759.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/045/OMI-Aura_L2-OMMYDCLD_2011m0214t1629-o35029_v003-2015m0205t080832.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2011m0214t1629-o35029_v003-2015m0205t080832.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/081/OMI-Aura_L2-OMMYDCLD_2013m0322t0100-o46189_v003-2015m0221t031245.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2013m0322t0100-o46189_v003-2015m0221t031245.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/183/OMI-Aura_L2-OMMYDCLD_2006m0702t1735-o10448_v003-2014m1224t061546.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0702t1735-o10448_v003-2014m1224t061546.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2004/316/OMI-Aura_L2-OMMYDCLD_2004m1111t1620-o01739_v003-2014m1211t121647.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2004m1111t1620-o01739_v003-2014m1211t121647.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/144/OMI-Aura_L2-OMMYDCLD_2009m0524t1816-o25841_v003-2015m0120t165518.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0524t1816-o25841_v003-2015m0120t165518.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/034/OMI-Aura_L2-OMMYDCLD_2008m0203t1602-o18908_v003-2015m0110t204923.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2008m0203t1602-o18908_v003-2015m0110t204923.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/138/OMI-Aura_L2-OMMYDCLD_2007m0518t1737-o15108_v003-2015m0104t085710.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2007m0518t1737-o15108_v003-2015m0104t085710.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/208/OMI-Aura_L2-OMMYDCLD_2012m0726t1638-o42718_v003-2015m0217t021458.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0726t1638-o42718_v003-2015m0217t021458.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/201/OMI-Aura_L2-OMMYDCLD_2009m0720t1630-o26670_v003-2015m0122t182113.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0720t1630-o26670_v003-2015m0122t182113.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/148/OMI-Aura_L2-OMMYDCLD_2012m0527t1754-o41845_v003-2015m0215t155803.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0527t1754-o41845_v003-2015m0215t155803.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/013/OMI-Aura_L2-OMMYDCLD_2012m0113t1555-o39878_v003-2015m0212t170022.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0113t1555-o39878_v003-2015m0212t170022.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/275/OMI-Aura_L2-OMMYDCLD_2007m1002t1723-o17103_v003-2015m0108t094350.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2007m1002t1723-o17103_v003-2015m0108t094350.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/177/OMI-Aura_L2-OMMYDCLD_2009m0626t1721-o26321_v003-2015m0122t022032.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0626t1721-o26321_v003-2015m0122t022032.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/105/OMI-Aura_L2-OMMYDCLD_2010m0415t1733-o30588_v003-2015m0129t104555.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m0415t1733-o30588_v003-2015m0129t104555.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/242/OMI-Aura_L2-OMMYDCLD_2007m0830t1643-o16622_v003-2015m0107t111314.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2007m0830t1643-o16622_v003-2015m0107t111314.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/338/OMI-Aura_L2-OMMYDCLD_2008m1203t1737-o23336_v003-2015m0117t041113.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m1203t1737-o23336_v003-2015m0117t041113.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2004/349/OMI-Aura_L2-OMMYDCLD_2004m1214t1701-o02220_v003-2014m1211t222856.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2004m1214t1701-o02220_v003-2014m1211t222856.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/331/OMI-Aura_L2-OMMYDCLD_2007m1127t1627-o17918_v003-2015m0109t183309.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m1127t1627-o17918_v003-2015m0109t183309.he5.xml" [1]
2016-05-06 13:37:10 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/098/OMI-Aura_L2-OMMYDCLD_2011m0408t1653-o35801_v003-2015m0206t150951.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2011m0408t1653-o35801_v003-2015m0206t150951.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/339/OMI-Aura_L2-OMMYDCLD_2010m1205t1620-o33995_v003-2015m0203t071013.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2010m1205t1620-o33995_v003-2015m0203t071013.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/077/OMI-Aura_L2-OMMYDCLD_2012m0317t1602-o40810_v003-2015m0214t032726.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0317t1602-o40810_v003-2015m0214t032726.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/035/OMI-Aura_L2-OMMYDCLD_2012m0204t1659-o40199_v003-2015m0213t112656.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0204t1659-o40199_v003-2015m0213t112656.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/270/OMI-Aura_L2-OMMYDCLD_2010m0927t1747-o32991_v003-2015m0201t183822.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2010m0927t1747-o32991_v003-2015m0201t183822.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/353/OMI-Aura_L2-OMMYDCLD_2006m1219t1621-o12923_v003-2014m1231t044154.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m1219t1621-o12923_v003-2014m1231t044154.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/059/OMI-Aura_L2-OMMYDCLD_2012m0228t1750-o40549_v003-2015m0213t211020.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0228t1750-o40549_v003-2015m0213t211020.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/004/OMI-Aura_L2-OMMYDCLD_2008m0104t1548-o18471_v003-2015m0110t075538.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2008m0104t1548-o18471_v003-2015m0110t075538.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/356/OMI-Aura_L2-OMMYDCLD_2012m1221t1601-o44873_v003-2015m0219t071552.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2012m1221t1601-o44873_v003-2015m0219t071552.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/310/OMI-Aura_L2-OMMYDCLD_2011m1106t1621-o38888_v003-2015m0210t183344.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m1106t1621-o38888_v003-2015m0210t183344.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/346/OMI-Aura_L2-OMMYDCLD_2010m1212t1626-o34097_v003-2015m0204t103936.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m1212t1626-o34097_v003-2015m0204t103936.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/080/OMI-Aura_L2-OMMYDCLD_2013m0321t0514-o46177_v003-2015m0221t024920.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0321t0514-o46177_v003-2015m0221t024920.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/218/OMI-Aura_L2-OMMYDCLD_2013m0806t1548-o48193_v003-2015m0223t220110.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0806t1548-o48193_v003-2015m0223t220110.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/138/OMI-Aura_L2-OMMYDCLD_2009m0518t1714-o25753_v003-2015m0120t140401.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0518t1714-o25753_v003-2015m0120t140401.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/188/OMI-Aura_L2-OMMYDCLD_2008m0706t1646-o21151_v003-2015m0114t092745.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0706t1646-o21151_v003-2015m0114t092745.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/002/OMI-Aura_L2-OMMYDCLD_2005m0102t1732-o02497_v003-2014m1212t050804.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m0102t1732-o02497_v003-2014m1212t050804.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2004/320/OMI-Aura_L2-OMMYDCLD_2004m1115t1734-o01798_v003-2014m1211t134120.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2004m1115t1734-o01798_v003-2014m1211t134120.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/099/OMI-Aura_L2-OMMYDCLD_2008m0408t1649-o19855_v003-2015m0112t155018.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0408t1649-o19855_v003-2015m0112t155018.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/298/OMI-Aura_L2-OMMYDCLD_2006m1025t1619-o12122_v003-2014m1230t090231.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m1025t1619-o12122_v003-2014m1230t090231.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/251/OMI-Aura_L2-OMMYDCLD_2005m0908t1734-o06123_v003-2014m1217t205510.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2005m0908t1734-o06123_v003-2014m1217t205510.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/340/OMI-Aura_L2-OMMYDCLD_2011m1206t0638-o39319_v003-2015m0211t145615.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2011m1206t0638-o39319_v003-2015m0211t145615.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2004/302/OMI-Aura_L2-OMMYDCLD_2004m1028t1609-o01535_v003-2014m1211t070911.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2004m1028t1609-o01535_v003-2014m1211t070911.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/073/OMI-Aura_L2-OMMYDCLD_2007m0314t1647-o14161_v003-2015m0102t100036.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2007m0314t1647-o14161_v003-2015m0102t100036.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/128/OMI-Aura_L2-OMMYDCLD_2006m0508t1548-o09646_v003-2014m1223t092344.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0508t1548-o09646_v003-2014m1223t092344.he5.xml" [1]
2016-05-06 13:37:11 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/027/OMI-Aura_L2-OMMYDCLD_2011m0127t1640-o34767_v003-2015m0204t220513.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0127t1640-o34767_v003-2015m0204t220513.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/226/OMI-Aura_L2-OMMYDCLD_2013m0814t1637-o48310_v003-2015m0224t005452.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0814t1637-o48310_v003-2015m0224t005452.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/295/OMI-Aura_L2-OMMYDCLD_2009m1022t1632-o28039_v003-2015m0125t092603.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m1022t1632-o28039_v003-2015m0125t092603.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/217/OMI-Aura_L2-OMMYDCLD_2012m0804t1631-o42849_v003-2015m0217t051749.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0804t1631-o42849_v003-2015m0217t051749.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/104/OMI-Aura_L2-OMMYDCLD_2007m0414t1607-o14612_v003-2015m0103t093454.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0414t1607-o14612_v003-2015m0103t093454.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/290/OMI-Aura_L2-OMMYDCLD_2009m1017t1614-o27966_v003-2015m0124t185639.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m1017t1614-o27966_v003-2015m0124t185639.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/061/OMI-Aura_L2-OMMYDCLD_2011m0302t1631-o35262_v003-2015m0205t152940.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0302t1631-o35262_v003-2015m0205t152940.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/052/OMI-Aura_L2-OMMYDCLD_2009m0221t1603-o24500_v003-2015m0118t162842.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2009m0221t1603-o24500_v003-2015m0118t162842.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/137/OMI-Aura_L2-OMMYDCLD_2008m0516t1614-o20408_v003-2015m0113t072059.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0516t1614-o20408_v003-2015m0113t072059.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/319/OMI-Aura_L2-OMMYDCLD_2011m1115t1753-o39020_v003-2015m0211t065351.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2011m1115t1753-o39020_v003-2015m0211t065351.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/076/OMI-Aura_L2-OMMYDCLD_2005m0317t1637-o03574_v003-2014m1215t095324.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2005m0317t1637-o03574_v003-2014m1215t095324.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/352/OMI-Aura_L2-OMMYDCLD_2010m1218t1728-o34185_v003-2015m0203t171133.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m1218t1728-o34185_v003-2015m0203t171133.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/005/OMI-Aura_L2-OMMYDCLD_2010m0105t1748-o29132_v003-2015m0127t104246.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m0105t1748-o29132_v003-2015m0127t104246.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/349/OMI-Aura_L2-OMMYDCLD_2012m1214t1733-o44772_v003-2015m0219t044100.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m1214t1733-o44772_v003-2015m0219t044100.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/246/OMI-Aura_L2-OMMYDCLD_2009m0903t1734-o27326_v003-2015m0123t190300.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2009m0903t1734-o27326_v003-2015m0123t190300.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/329/OMI-Aura_L2-OMMYDCLD_2013m1125t1633-o49810_v003-2015m0227t201121.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2013m1125t1633-o49810_v003-2015m0227t201121.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/256/OMI-Aura_L2-OMMYDCLD_2008m0912t1756-o22142_v003-2015m0115t134906.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0912t1756-o22142_v003-2015m0115t134906.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/006/OMI-Aura_L2-OMMYDCLD_2006m0106t1636-o07870_v003-2014m1219t160305.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0106t1636-o07870_v003-2014m1219t160305.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/245/OMI-Aura_L2-OMMYDCLD_2005m0902t1633-o06035_v003-2014m1217t184856.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m0902t1633-o06035_v003-2014m1217t184856.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/102/OMI-Aura_L2-OMMYDCLD_2011m0412t1808-o35860_v003-2015m0206t160620.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2011m0412t1808-o35860_v003-2015m0206t160620.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/032/OMI-Aura_L2-OMMYDCLD_2010m0201t1731-o29525_v003-2015m0127t190421.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m0201t1731-o29525_v003-2015m0127t190421.he5.xml" [1]
2016-05-06 13:37:12 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/129/OMI-Aura_L2-OMMYDCLD_2007m0509t1742-o14977_v003-2015m0103t164523.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0509t1742-o14977_v003-2015m0103t164523.he5.xml" [1]
2016-05-06 13:37:13 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/009/OMI-Aura_L2-OMMYDCLD_2009m0109t1617-o23874_v003-2015m0117t195058.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0109t1617-o23874_v003-2015m0117t195058.he5.xml" [1]
2016-05-06 13:37:13 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/150/OMI-Aura_L2-OMMYDCLD_2012m0529t1602-o41873_v003-2015m0215t164622.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0529t1602-o41873_v003-2015m0215t164622.he5.xml" [1]
